date,open,high,low,close,volume
2024-01-02 13:00:00,45342.2,45743.0,45302.7,45672.8,7158.565
2024-01-02 14:00:00,45672.8,45836.9,45020.6,45279.4,10850.645
2024-01-02 15:00:00,45279.4,45346.9,44856.3,45196.0,9917.307
2024-01-02 16:00:00,45196.0,45435.1,44910.5,45380.0,6615.443
2024-01-02 17:00:00,45380.0,45409.2,44965.9,44985.7,5129.246
2024-01-02 18:00:00,44985.7,45290.6,44955.6,45170.4,6708.871
2024-01-02 19:00:00,45170.4,45266.0,44793.0,45060.3,7706.132
2024-01-02 20:00:00,45060.3,45209.7,44761.9,44814.3,5648.126
2024-01-02 21:00:00,44814.3,45142.2,44589.2,45142.1,9282.927
2024-01-02 22:00:00,45142.1,45322.2,44861.8,44995.0,7607.142
2024-01-02 23:00:00,44995.0,45064.6,44810.0,44967.0,5571.364
2024-01-03 00:00:00,44967.0,45237.2,44884.3,45155.1,4832.688
2024-01-03 01:00:00,45155.1,45360.1,45120.1,45333.7,3804.265
2024-01-03 02:00:00,45333.7,45442.9,45237.6,45298.5,5384.109
2024-01-03 03:00:00,45298.5,45329.9,45174.2,45283.7,6134.436
2024-01-03 04:00:00,45283.7,45295.0,45133.0,45205.9,5436.518
2024-01-03 05:00:00,45205.9,45311.0,45136.0,45190.1,6168.235
2024-01-03 06:00:00,45190.1,45388.0,45174.4,45349.9,6293.426
2024-01-03 07:00:00,45349.9,45412.1,44948.9,45016.5,7547.112
2024-01-03 08:00:00,45016.5,45221.0,45009.7,45211.0,8197.177
2024-01-03 09:00:00,45211.0,45545.5,45197.8,45365.8,10439.718
2024-01-03 10:00:00,45365.8,45404.2,45051.0,45163.0,7676.622
2024-01-03 11:00:00,45163.0,45192.9,43462.0,43708.1,23025.18
2024-01-03 12:00:00,43708.1,43726.9,40207.9,42781.4,46207.773
2024-01-03 13:00:00,42781.4,42809.5,42300.0,42521.0,11532.709
2024-01-03 14:00:00,42521.0,42528.8,42046.2,42190.5,9188.874
2024-01-03 15:00:00,42190.5,43016.3,42182.9,42994.3,11294.785
2024-01-03 16:00:00,42994.3,43573.0,42766.0,42993.4,17421.19
2024-01-03 17:00:00,42993.4,43034.9,42560.0,42902.4,10602.205
2024-01-03 18:00:00,42902.4,43053.2,41751.8,42251.2,11024.822
2024-01-03 19:00:00,42251.2,43016.9,42151.9,42586.8,8456.639
2024-01-03 20:00:00,42586.8,42837.0,42508.6,42695.0,6352.151
2024-01-03 21:00:00,42695.0,42961.7,42572.8,42911.6,6573.473
2024-01-03 22:00:00,42911.6,42937.4,42588.1,42742.2,6259.312
2024-01-03 23:00:00,42742.2,42848.5,42580.3,42839.3,5275.67
2024-01-04 00:00:00,42839.3,42980.7,42749.1,42871.7,4439.877
2024-01-04 01:00:00,42871.7,42928.7,42615.0,42707.4,5901.608
2024-01-04 02:00:00,42707.4,43220.0,42686.3,43138.3,8446.943
2024-01-04 03:00:00,43138.3,43216.0,42999.4,43103.4,6204.375
2024-01-04 04:00:00,43103.4,43197.7,42960.0,43147.2,6318.5
2024-01-04 05:00:00,43147.2,43273.6,43070.0,43179.8,7434.338
2024-01-04 06:00:00,43179.8,43227.1,43075.1,43151.3,6800.807
2024-01-04 07:00:00,43151.3,43250.0,42757.0,42757.9,8447.272
2024-01-04 08:00:00,42757.9,42966.6,42723.6,42847.0,7043.265
2024-01-04 09:00:00,42847.0,43083.0,42845.1,43007.5,5330.949
2024-01-04 10:00:00,43007.5,43109.1,42668.7,43078.3,7268.865
2024-01-04 11:00:00,43078.3,43240.1,42936.5,43171.9,6379.543
2024-01-04 12:00:00,43171.9,43427.9,43100.0,43370.0,9133.196
2024-01-04 13:00:00,43370.0,43481.8,43153.0,43329.9,8789.602
2024-01-04 14:00:00,43329.9,43758.5,43244.6,43664.6,8287.223
2024-01-04 15:00:00,43664.6,44344.0,43599.8,44046.5,12343.125
2024-01-04 16:00:00,44046.5,44123.0,43771.3,43904.3,8420.7
2024-01-04 17:00:00,43904.3,44219.3,43812.9,43974.4,6307.084
2024-01-04 18:00:00,43974.4,44143.0,43865.4,44040.0,5530.254
2024-01-04 19:00:00,44040.0,44425.8,43895.7,43939.6,9585.308
2024-01-04 20:00:00,43939.6,44844.0,43875.0,44114.3,10470.27
2024-01-04 21:00:00,44114.3,44676.0,44109.8,44421.9,6960.745
2024-01-04 22:00:00,44421.9,44735.1,44133.9,44300.0,9814.857
2024-01-04 23:00:00,44300.0,44344.5,44051.0,44135.8,6340.371
2024-01-05 00:00:00,44135.8,44233.0,43948.9,44197.3,6858.096
2024-01-05 01:00:00,44197.3,44272.2,42256.0,43380.0,14066.492
2024-01-05 02:00:00,43380.0,43967.8,43286.8,43494.9,9493.004
2024-01-05 03:00:00,43494.9,43760.0,43398.6,43460.5,6551.129
2024-01-05 04:00:00,43460.5,43628.8,43185.3,43581.8,7278.256
2024-01-05 05:00:00,43581.8,43715.7,43503.0,43638.6,6817.809
2024-01-05 06:00:00,43638.6,43920.0,43558.9,43836.3,6479.086
2024-01-05 07:00:00,43836.3,43915.5,43712.0,43759.3,6653.71
2024-01-05 08:00:00,43759.3,43936.1,43747.5,43898.0,7592.915
2024-01-05 09:00:00,43898.0,44321.3,43898.0,44136.2,8836.704
2024-01-05 10:00:00,44136.2,44148.4,43469.0,43616.8,7348.312
2024-01-05 11:00:00,43616.8,43898.4,43590.6,43758.3,6804.511
2024-01-05 12:00:00,43758.3,44110.5,43610.5,43870.5,6814.713
2024-01-05 13:00:00,43870.5,44094.6,43697.3,43974.5,5859.059
2024-01-05 14:00:00,43974.5,44060.0,43101.4,43475.7,8884.789
2024-01-05 15:00:00,43475.7,43790.0,43338.6,43487.5,6304.786
2024-01-05 16:00:00,43487.5,43581.5,43197.5,43205.5,7979.59
2024-01-05 17:00:00,43205.5,43614.5,43077.5,43593.6,9837.087
2024-01-05 18:00:00,43593.6,43685.4,43398.3,43595.3,7231.769
2024-01-05 19:00:00,43595.3,43811.8,43505.8,43589.4,7103.703
2024-01-05 20:00:00,43589.4,44395.9,43589.4,43939.5,8695.763
2024-01-05 21:00:00,43939.5,43960.1,43565.6,43937.9,7192.911
2024-01-05 22:00:00,43937.9,44038.0,43751.0,43958.3,6934.261
2024-01-05 23:00:00,43958.3,44320.7,43958.3,44143.2,5511.637
2024-01-06 00:00:00,44143.2,44200.0,43958.0,44051.5,3856.7
2024-01-06 01:00:00,44051.5,44083.9,43890.4,43955.6,3927.044
2024-01-06 02:00:00,43955.6,44004.2,43813.4,43896.3,5486.742
2024-01-06 03:00:00,43896.3,44004.3,43803.0,43917.5,6134.024
2024-01-06 04:00:00,43917.5,43964.4,43819.8,43840.9,5580.527
2024-01-06 05:00:00,43840.9,43858.9,43574.5,43689.6,6934.72
2024-01-06 06:00:00,43689.6,43689.6,43416.2,43450.1,6463.81
2024-01-06 07:00:00,43450.1,43656.1,43385.0,43637.9,5732.981
2024-01-06 08:00:00,43637.9,43730.0,43540.8,43684.6,4726.022
2024-01-06 09:00:00,43684.6,43751.0,43619.8,43638.6,4246.823
2024-01-06 10:00:00,43638.6,43766.0,43568.1,43681.3,4907.293
2024-01-06 11:00:00,43681.3,43696.6,43599.9,43652.4,4455.417
2024-01-06 12:00:00,43652.4,43742.7,43512.7,43596.4,6106.963
2024-01-06 13:00:00,43596.4,43733.2,43531.0,43687.7,6026.549
2024-01-06 14:00:00,43687.7,43910.4,43687.7,43812.0,6058.571
2024-01-06 15:00:00,43812.0,43886.4,43770.0,43852.3,4348.501
2024-01-06 16:00:00,43852.3,43957.0,43809.9,43855.8,6132.055
2024-01-06 17:00:00,43855.8,43996.0,43822.0,43945.5,4505.199
2024-01-06 18:00:00,43945.5,44147.9,43866.6,43988.4,6413.948
2024-01-06 19:00:00,43988.4,44008.4,43819.9,43893.8,6152.777
2024-01-06 20:00:00,43893.8,43952.1,43646.5,43812.5,6570.761
2024-01-06 21:00:00,43812.5,43927.6,43703.4,43874.5,5581.747
2024-01-06 22:00:00,43874.5,43915.7,43729.3,43865.2,5130.969
2024-01-06 23:00:00,43865.2,43974.5,43711.6,43956.8,4374.019
2024-01-07 00:00:00,43956.8,44256.1,43899.8,44104.0,5922.58
2024-01-07 01:00:00,44104.0,44158.4,43942.0,43950.7,6369.965
2024-01-07 02:00:00,43950.7,44077.3,43818.9,43913.5,4847.174
2024-01-07 03:00:00,43913.5,44016.4,43886.2,43925.5,3940.352
2024-01-07 04:00:00,43925.5,44023.9,43862.4,43980.1,4397.627
2024-01-07 05:00:00,43980.1,44057.8,43825.0,43868.9,3427.247
2024-01-07 06:00:00,43868.9,44077.1,43845.4,44001.1,4906.334
2024-01-07 07:00:00,44001.1,44086.0,43965.4,44066.4,5232.376
2024-01-07 08:00:00,44066.4,44159.5,43987.5,44003.6,4417.176
2024-01-07 09:00:00,44003.6,44058.0,43865.0,43922.7,4034.399
2024-01-07 10:00:00,43922.7,43984.3,43899.2,43956.0,3929.679
2024-01-07 11:00:00,43956.0,44114.6,43950.8,44050.0,5032.665
2024-01-07 12:00:00,44050.0,44142.2,43955.3,44084.3,4693.673
2024-01-07 13:00:00,44084.3,44450.0,44069.4,44394.6,7724.305
2024-01-07 14:00:00,44394.6,44473.8,44262.7,44388.5,7776.872
2024-01-07 15:00:00,44388.5,44420.0,43931.3,44039.4,8270.899
2024-01-07 16:00:00,44039.4,44170.8,43826.6,43907.5,5371.124
2024-01-07 17:00:00,43907.5,44085.1,43660.4,44045.2,5371.282
2024-01-07 18:00:00,44045.2,44158.8,44009.6,44077.5,4856.753
2024-01-07 19:00:00,44077.5,44251.3,44020.4,44220.0,6437.402
2024-01-07 20:00:00,44220.0,44248.3,44100.0,44100.0,6305.306
2024-01-07 21:00:00,44100.0,44226.1,44091.4,44208.3,4953.523
2024-01-07 22:00:00,44208.3,44208.3,43754.5,43849.4,6479.701
2024-01-07 23:00:00,43849.4,44005.6,43569.0,43915.0,6815.671
2024-01-08 00:00:00,43915.0,43976.4,43617.3,43624.5,6335.587
2024-01-08 01:00:00,43624.5,43798.5,43599.3,43704.5,5910.198
2024-01-08 02:00:00,43704.5,43791.2,43148.0,43348.5,9946.931
2024-01-08 03:00:00,43348.5,43550.0,43207.6,43500.9,7591.713
2024-01-08 04:00:00,43500.9,43595.0,43414.1,43584.9,4625.717
2024-01-08 05:00:00,43584.9,43637.5,43465.6,43629.6,6431.897
2024-01-08 06:00:00,43629.6,44379.0,43583.3,43905.3,10799.2
2024-01-08 07:00:00,43905.3,44066.0,43776.0,43964.3,5510.488
2024-01-08 08:00:00,43964.3,44063.4,43840.0,43857.7,5796.333
2024-01-08 09:00:00,43857.7,43913.0,43620.5,43713.2,5551.106
2024-01-08 10:00:00,43713.2,44119.0,43677.4,44071.1,6434.055
2024-01-08 11:00:00,44071.1,44701.5,43936.1,44625.5,8822.334
2024-01-08 12:00:00,44625.5,45178.1,44321.0,45099.7,16115.472
2024-01-08 13:00:00,45099.7,45171.6,44799.7,44905.9,8003.848
2024-01-08 14:00:00,44905.9,45087.2,44721.2,44777.5,7597.855
2024-01-08 15:00:00,44777.5,45396.2,44645.1,44960.0,11324.602
2024-01-08 16:00:00,44960.0,45158.1,44779.3,44928.5,6830.228
2024-01-08 17:00:00,44928.5,45663.0,44885.1,45648.1,9554.865
2024-01-08 18:00:00,45648.1,47047.3,45633.0,46965.8,21481.106
2024-01-08 19:00:00,46965.8,47283.8,46588.6,46988.7,13374.578
2024-01-08 20:00:00,46988.7,47167.5,46710.8,46785.7,9024.764
2024-01-08 21:00:00,46785.7,47218.8,46666.0,47072.8,6847.183
2024-01-08 22:00:00,47072.8,47123.2,46816.1,47002.0,4922.923
2024-01-08 23:00:00,47002.0,47112.6,46834.4,46959.8,6295.902
2024-01-09 00:00:00,46959.8,47151.7,46250.0,46678.4,12033.488
2024-01-09 01:00:00,46678.4,46796.1,46290.9,46559.9,8669.273
2024-01-09 02:00:00,46559.9,46786.6,46483.3,46777.9,7909.333
2024-01-09 03:00:00,46777.9,46967.6,46748.5,46920.4,8191.516
2024-01-09 04:00:00,46920.4,46935.0,46662.5,46790.9,8489.922
2024-01-09 05:00:00,46790.9,46847.2,46590.0,46710.0,6798.59
2024-01-09 06:00:00,46710.0,46837.6,46661.5,46783.0,4967.997
2024-01-09 07:00:00,46783.0,46928.9,46728.5,46825.5,4413.908
2024-01-09 08:00:00,46825.5,46878.9,46505.9,46546.5,6551.79
2024-01-09 09:00:00,46546.5,46685.5,46400.0,46488.0,6282.439
2024-01-09 10:00:00,46488.0,46676.3,46387.1,46443.9,6711.561
2024-01-09 11:00:00,46443.9,46633.0,46421.6,46607.2,8282.145
2024-01-09 12:00:00,46607.2,47021.9,45484.2,46158.8,15704.943
2024-01-09 13:00:00,46158.8,47065.8,46051.0,46830.1,12440.871
2024-01-09 14:00:00,46830.1,47002.4,46480.8,46548.3,8581.334
2024-01-09 15:00:00,46548.3,47013.9,46422.3,46856.4,8902.37
2024-01-09 16:00:00,46856.4,46965.0,46710.0,46891.9,5721.251
2024-01-09 17:00:00,46891.9,46910.0,46617.0,46706.2,5037.449
2024-01-09 18:00:00,46706.2,46722.2,46488.8,46631.8,6610.889
2024-01-09 19:00:00,46631.8,46884.2,46566.0,46864.3,6953.239
2024-01-09 20:00:00,46864.3,46920.0,46580.3,46627.5,4937.467
2024-01-09 21:00:00,46627.5,48055.9,44757.3,45439.1,27006.878
2024-01-09 22:00:00,45439.1,46260.9,45301.7,46248.3,8963.169
2024-01-09 23:00:00,46248.3,46248.3,45918.1,46109.3,8018.333
2024-01-10 00:00:00,46109.3,46239.3,45772.9,45852.6,7327.534
2024-01-10 01:00:00,45852.6,45966.4,45626.6,45931.5,6247.917
2024-01-10 02:00:00,45931.5,46090.5,45883.3,45978.3,7218.948
2024-01-10 03:00:00,45978.3,46208.4,45923.7,46114.0,6602.614
2024-01-10 04:00:00,46114.0,46184.4,45939.4,45958.7,5172.078
2024-01-10 05:00:00,45958.7,46021.0,45887.3,45976.6,4622.603
2024-01-10 06:00:00,45976.6,46060.0,45873.2,46002.4,7679.509
2024-01-10 07:00:00,46002.4,46020.3,45722.2,45754.8,6813.963
2024-01-10 08:00:00,45754.8,45864.8,45311.0,45315.0,8642.319
2024-01-10 09:00:00,45315.0,45705.6,45309.0,45652.1,9030.719
2024-01-10 10:00:00,45652.1,45728.4,45520.1,45524.0,7250.719
2024-01-10 11:00:00,45524.0,45660.6,44911.0,45516.2,9194.759
2024-01-10 12:00:00,45516.2,45668.4,44358.0,44666.2,16359.894
2024-01-10 13:00:00,44666.2,45401.7,44295.0,45110.0,14604.163
2024-01-10 14:00:00,45110.0,45413.5,44813.7,44878.9,8951.053
2024-01-10 15:00:00,44878.9,45638.5,44788.7,45565.7,11748.125
2024-01-10 16:00:00,45565.7,45725.9,45183.8,45306.2,9471.082
2024-01-10 17:00:00,45306.2,46439.6,45231.1,46393.1,10086.073
2024-01-10 18:00:00,46393.1,46650.0,45900.0,46532.5,14200.553
2024-01-10 19:00:00,46532.5,46750.0,46043.2,46483.0,10870.34
2024-01-10 20:00:00,46483.0,46500.0,44800.8,46114.1,25120.358
2024-01-10 21:00:00,46114.1,46288.2,45122.5,45941.2,15140.253
2024-01-10 22:00:00,45941.2,46944.5,45745.0,46893.6,11984.705
2024-01-10 23:00:00,46893.6,47687.2,46366.5,46648.2,19380.683
2024-01-11 00:00:00,46648.2,46710.3,46289.0,46662.5,9192.626
2024-01-11 01:00:00,46662.5,46746.3,46459.0,46495.0,6627.292
2024-01-11 02:00:00,46495.0,46617.6,46485.5,46552.7,5778.408
2024-01-11 03:00:00,46552.7,46586.7,46184.5,46492.0,8630.044
2024-01-11 04:00:00,46492.0,46494.0,46301.1,46389.0,7920.848
2024-01-11 05:00:00,46389.0,46408.8,45888.0,46060.1,9893.521
2024-01-11 06:00:00,46060.1,46085.2,45605.2,45884.1,9634.62
2024-01-11 07:00:00,45884.1,46155.3,45862.6,46085.0,8452.003
2024-01-11 08:00:00,46085.0,46312.6,46040.2,46260.6,5803.292
2024-01-11 09:00:00,46260.6,46342.5,46188.1,46199.0,5989.835
2024-01-11 10:00:00,46199.0,46865.5,46193.4,46860.5,9479.546
2024-01-11 11:00:00,46860.5,47150.3,46690.0,47050.0,8395.653
2024-01-11 12:00:00,47050.0,47452.8,46932.6,47435.8,8653.36
2024-01-11 13:00:00,47435.8,47435.8,46755.0,47317.6,11405.272
2024-01-11 14:00:00,47317.6,48990.0,47196.0,48582.5,24481.906
2024-01-11 15:00:00,48582.5,48653.0,46481.0,46798.1,21493.393
2024-01-11 16:00:00,46798.1,47047.5,45751.9,46026.3,15983.392
2024-01-11 17:00:00,46026.3,46567.1,45555.5,46505.6,9503.114
2024-01-11 18:00:00,46505.6,46648.3,46255.0,46599.5,8446.693
2024-01-11 19:00:00,46599.5,46732.2,46266.2,46683.6,7719.359
2024-01-11 20:00:00,46683.6,46961.9,46093.1,46222.9,10400.813
2024-01-11 21:00:00,46222.9,46442.8,46104.2,46143.7,7033.551
2024-01-11 22:00:00,46143.7,46426.0,46065.5,46394.5,4818.188
2024-01-11 23:00:00,46394.5,46482.4,46285.5,46331.8,5807.541
2024-01-12 00:00:00,46331.8,46521.2,46043.9,46290.1,6726.016
2024-01-12 01:00:00,46290.1,46331.8,45888.6,46129.0,5442.229
2024-01-12 02:00:00,46129.0,46254.0,45984.3,46136.6,6203.805
2024-01-12 03:00:00,46136.6,46175.0,45910.1,45979.3,6686.788
2024-01-12 04:00:00,45979.3,46101.4,45836.5,45948.7,5655.376
2024-01-12 05:00:00,45948.7,46211.7,45888.0,46185.3,7543.486
2024-01-12 06:00:00,46185.3,46360.0,46086.1,46095.4,9051.285
2024-01-12 07:00:00,46095.4,46137.4,45697.5,45990.9,8004.201
2024-01-12 08:00:00,45990.9,45993.0,45620.0,45850.0,6572.227
2024-01-12 09:00:00,45850.0,46078.2,45515.5,45922.3,7138.85
2024-01-12 10:00:00,45922.3,46136.6,45837.2,46055.4,6875.963
2024-01-12 11:00:00,46055.4,46266.0,45935.1,45946.3,8760.934
2024-01-12 12:00:00,45946.3,46108.3,45671.0,45868.0,7396.186
2024-01-12 13:00:00,45868.0,45946.6,45584.4,45779.6,7247.171
2024-01-12 14:00:00,45779.6,45897.0,45256.8,45446.4,10570.02
2024-01-12 15:00:00,45446.4,45467.2,44347.3,44479.8,13941.94
2024-01-12 16:00:00,44479.8,44697.0,43208.1,43644.6,22750.49
2024-01-12 17:00:00,43644.6,43824.9,43301.9,43822.9,10794.152
2024-01-12 18:00:00,43822.9,43948.5,43335.7,43500.0,11785.193
2024-01-12 19:00:00,43500.0,43735.8,43300.0,43489.9,8620.908
2024-01-12 20:00:00,43489.9,43988.8,43431.2,43675.7,6164.324
2024-01-12 21:00:00,43675.7,43869.8,43217.5,43458.7,7373.472
2024-01-12 22:00:00,43458.7,43467.0,41347.8,42507.2,23699.335
2024-01-12 23:00:00,42507.2,42952.9,42473.6,42773.0,8079.077
2024-01-13 00:00:00,42773.0,42980.0,42751.0,42790.3,5285.337
2024-01-13 01:00:00,42790.3,42885.0,42510.0,42665.6,7561.344
2024-01-13 02:00:00,42665.6,42853.2,42529.1,42533.6,5853.69
2024-01-13 03:00:00,42533.6,42680.0,42431.3,42613.7,6630.196
2024-01-13 04:00:00,42613.7,42860.1,42551.3,42838.0,6817.931
2024-01-13 05:00:00,42838.0,43130.0,42765.8,43091.5,8415.33
2024-01-13 06:00:00,43091.5,43173.0,42944.9,43148.2,10111.055
2024-01-13 07:00:00,43148.2,43249.6,43051.3,43087.5,10262.614
2024-01-13 08:00:00,43087.5,43238.0,43051.2,43162.1,9153.584
2024-01-13 09:00:00,43162.1,43182.7,42812.3,42912.6,7653.055
2024-01-13 10:00:00,42912.6,42921.6,42620.0,42701.4,8564.557
2024-01-13 11:00:00,42701.4,42802.0,42502.0,42622.4,7093.287
2024-01-13 12:00:00,42622.4,42760.3,42501.4,42686.5,6219.546
2024-01-13 13:00:00,42686.5,42789.5,42600.5,42728.2,5510.837
2024-01-13 14:00:00,42728.2,42969.1,42635.4,42855.5,6922.278
2024-01-13 15:00:00,42855.5,43241.4,42850.8,43146.8,8009.039
2024-01-13 16:00:00,43146.8,43181.0,42782.0,42886.0,6630.276
2024-01-13 17:00:00,42886.0,42983.4,42751.7,42892.0,4796.27
2024-01-13 18:00:00,42892.0,42892.1,42725.0,42794.5,5891.073
2024-01-13 19:00:00,42794.5,42987.7,42769.6,42776.4,4685.882
2024-01-13 20:00:00,42776.4,42913.4,42695.4,42855.1,4337.193
2024-01-13 21:00:00,42855.1,42973.2,42811.3,42954.7,5093.268
2024-01-13 22:00:00,42954.7,43042.4,42875.3,42985.2,4576.353
2024-01-13 23:00:00,42985.2,42996.2,42793.3,42837.7,3088.143
2024-01-14 00:00:00,42837.7,42885.4,42655.5,42680.5,4292.349
2024-01-14 01:00:00,42680.5,42834.1,42666.5,42763.2,4659.327
2024-01-14 02:00:00,42763.2,42824.2,42655.4,42776.0,5270.334
2024-01-14 03:00:00,42776.0,42800.0,42640.4,42684.8,3743.353
2024-01-14 04:00:00,42684.8,42703.3,42558.5,42582.0,4604.53
2024-01-14 05:00:00,42582.0,42805.7,42577.4,42747.0,4888.013
2024-01-14 06:00:00,42747.0,42993.2,42744.3,42987.5,5135.976
2024-01-14 07:00:00,42987.5,43051.5,42878.0,43007.3,6139.849
2024-01-14 08:00:00,43007.3,43022.4,42880.1,42989.1,5288.434
2024-01-14 09:00:00,42989.1,43081.5,42810.6,43051.1,5264.421
2024-01-14 10:00:00,43051.1,43066.2,42858.0,42881.9,3869.522
2024-01-14 11:00:00,42881.9,42936.6,42755.0,42825.9,4459.137
2024-01-14 12:00:00,42825.9,42845.7,42695.4,42749.5,5390.629
2024-01-14 13:00:00,42749.5,42919.1,42726.4,42879.5,3850.033
2024-01-14 14:00:00,42879.5,43000.0,42777.8,42812.1,4665.989
2024-01-14 15:00:00,42812.1,42955.1,42800.0,42891.1,4661.085
2024-01-14 16:00:00,42891.1,42963.6,42850.6,42921.0,4746.618
2024-01-14 17:00:00,42921.0,43009.2,42875.0,42963.0,4927.885
2024-01-14 18:00:00,42963.0,43009.1,42825.0,42892.1,5453.845
2024-01-14 19:00:00,42892.1,42924.8,42621.8,42650.3,6209.628
2024-01-14 20:00:00,42650.3,42739.0,42118.0,42499.2,8011.094
2024-01-14 21:00:00,42499.2,42591.5,41949.6,42547.4,7918.485
2024-01-14 22:00:00,42547.4,42641.0,42055.6,42267.1,7469.027
2024-01-14 23:00:00,42267.1,42317.2,41709.9,41725.2,9016.952
2024-01-15 00:00:00,41725.2,42350.0,41708.5,42272.6,5950.327
2024-01-15 01:00:00,42272.6,42398.9,42164.1,42271.7,5941.216
2024-01-15 02:00:00,42271.7,42412.0,42190.5,42393.9,4876.34
2024-01-15 03:00:00,42393.9,42639.2,42375.5,42558.0,4983.167
2024-01-15 04:00:00,42558.0,42628.0,42495.2,42590.2,5944.347
2024-01-15 05:00:00,42590.2,42816.6,42564.4,42735.5,7753.017
2024-01-15 06:00:00,42735.5,42789.2,42600.9,42643.8,6442.311
2024-01-15 07:00:00,42643.8,42765.5,42510.5,42707.3,5720.293
2024-01-15 08:00:00,42707.3,42777.2,42632.5,42674.8,3946.085
2024-01-15 09:00:00,42674.8,42757.1,42587.3,42749.1,5447.434
2024-01-15 10:00:00,42749.1,42757.7,42526.0,42558.2,5291.046
2024-01-15 11:00:00,42558.2,42696.9,42536.0,42687.0,4736.136
2024-01-15 12:00:00,42687.0,42716.2,42557.3,42659.2,5390.859
2024-01-15 13:00:00,42659.2,42958.1,42609.5,42845.9,6812.949
2024-01-15 14:00:00,42845.9,42863.3,42153.2,42191.8,9251.922
2024-01-15 15:00:00,42191.8,42471.1,42151.7,42270.0,5674.817
2024-01-15 16:00:00,42270.0,42543.3,42242.2,42510.4,5942.229
2024-01-15 17:00:00,42510.4,42770.0,42510.0,42691.0,5106.862
2024-01-15 18:00:00,42691.0,43364.4,42691.0,43000.2,8688.885
2024-01-15 19:00:00,43000.2,43121.0,42812.5,42975.4,6465.134
2024-01-15 20:00:00,42975.4,43099.7,42835.9,42946.1,6037.399
2024-01-15 21:00:00,42946.1,42950.0,42691.8,42698.7,3995.763
2024-01-15 22:00:00,42698.7,42807.6,42319.3,42608.9,5631.096
